Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,2,0,35,35,19,,,117.95140673995485,None,118.93499029998202,None,3.08984375,1.3016071000602096,118.93499029998202,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.02,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,3,0,0,0,16,,,119.30150345996954,None,120.28462060005404,None,3.32421875,1.434814800042659,120.28462060005404,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,3,0,1,1,6,,,120.76757014002652,121.76759220007807,121.76759220007807,None,3.71484375,1.4724405000451952,121.76759220007807,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,3,0,2,2,27,,,122.26795352003538,None,123.33353740000166,None,3.845052083333333,2.0990835999837145,123.33353740000166,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,3,0,3,3,32,,,124.40244364000392,None,125.38538830005564,None,4.411458333333333,1.4171890000579879,125.38538830005564,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,3,0,4,4,3,,,125.85153974005954,126.85206060006749,126.85206060006749,None,3.1809895833333335,1.3089628999587148,126.85206060006749,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,3,0,5,5,0,,,127.2010845400626,None,128.1842336000409,None,2.516927083333333,1.41212120000273,128.1842336000409,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,3,0,6,6,18,,,128.63422082001344,129.63393969996832,129.63393969996832,None,3.747395833333333,1.4041247999994084,129.63393969996832,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,3,0,7,7,26,,,130.083800240024,None,131.0671985000372,None,2.764322916666667,1.2140740000177175,131.0671985000372,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,3,0,8,8,24,,,131.31736512002536,132.31713640003,132.31713640003,None,3.669270833333333,1.3259212999837473,132.31713640003,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,3,0,9,9,33,,,132.68370623998345,None,133.6671530000167,None,4.41796875,1.331277700024657,133.6671530000167,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,3,0,10,10,7,,,134.05011674000417,None,135.03396620007697,None,3.34375,1.2312221999745816,135.03396620007697,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,3,0,11,11,29,,,135.3003716199659,136.30060030007735,136.30060030007735,None,4.404947916666667,1.2902840999886394,136.30060030007735,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,3,0,12,12,10,,,136.63328714000528,None,137.61694490001537,None,2.770833333333333,1.1841864999150857,137.61694490001537,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,3,0,13,13,1,,,137.833707720018,None,138.83360710006673,None,3.6171875,1.21996749995742,138.83360710006673,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,3,0,14,14,15,,,139.08333781999536,140.08330850000493,140.08330850000493,None,4.606770833333333,1.2060667000478134,140.08330850000493,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,3,0,15,15,12,,,140.316751820012,None,141.31684330001008,None,3.4283854166666665,1.275004499941133,141.31684330001008,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,3,0,16,16,30,,,141.6165817200439,142.6165937000187,142.59996829996817,None,4.274739583333333,1.2467226000735536,142.59996829996817,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,3,0,17,17,28,,,142.89970293997322,143.9004450000357,143.9004450000357,None,3.545572916666667,1.3620538000250235,143.9004450000357,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,3,0,18,18,14,,,144.28358391996008,145.28346170007717,145.28346170007717,None,3.805989583333333,1.2605799000011757,145.28346170007717,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,3,0,19,19,34,,,145.5833073399961,None,146.5664153000107,None,4.365885416666667,1.1497877000365406,146.5664153000107,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,3,0,20,20,35,,,146.75078552004416,None,147.7333582000574,None,3.604166666666667,1.279035700019449,147.7333582000574,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,3,0,21,21,13,,,148.04976972003934,149.04979640000965,149.04979640000965,None,4.26171875,1.3556850999593735,149.04979640000965,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,3,0,22,22,11,,,149.44949863997755,None,150.45008970005438,None,3.55859375,1.3104873000411317,150.45008970005438,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,3,0,23,23,21,,,150.78281762006227,151.78316990006715,151.78316990006715,None,3.55859375,1.3084020999958739,151.78316990006715,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,3,0,24,24,9,,,152.19930342000444,None,153.18468950001989,None,4.619791666666667,1.129851800040342,153.18468950001989,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,3,0,25,25,20,,,153.3830212599598,None,154.36618450004607,None,5.498697916666666,1.4987117999698967,154.36618450004607,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,3,0,26,26,5,,,154.91620334000328,None,155.91614119999576,None,3.506510416666667,1.5729073999682441,155.91614119999576,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,3,0,27,27,23,,,156.53282433999703,None,157.4995196000673,None,2.412760416666667,1.302662100060843,157.4995196000673,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,3,0,28,28,25,,,157.86607834005264,158.86616079998203,158.86616079998203,None,3.923177083333333,1.2060115999775007,158.86616079998203,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,3,0,29,29,2,,,159.11611834000797,160.1161187000107,160.1161187000107,None,3.2591145833333335,1.4581023999489844,160.1161187000107,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,3,0,30,30,4,,,160.61592873996125,161.6156002000207,161.59928510000464,None,4.704427083333333,1.1611567999934778,161.59928510000464,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,2,2,3,0,31,31,8,,,161.79925252005924,None,162.79944660002366,None,3.1419270833333335,1.2755301999859512,162.79944660002366,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,3,0,32,32,22,,,163.1324815600412,None,164.1158242999809,None,3.94921875,1.3145788999972865,164.1158242999809,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,3,0,33,33,17,,,164.4821919400245,165.48253729997668,165.48253729997668,None,3.1549479166666665,1.3926975999493152,165.48253729997668,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,2,2,3,0,34,34,19,,,165.8990296199685,166.89932610001415,166.89932610001415,None,3.6171875,1.104390099993907,166.89932610001415,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,3,0,35,35,31,,,167.0485676399665,168.04860750003718,168.0323514000047,None,3.3893229166666665,1.151589100016281,168.0323514000047,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
1000,0.0,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,0,0,0,0,25,,,168.24887626005804,None,169.2322914999677,None,3.786458333333333,1.2342813999857754,169.2322914999677,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,0,0,1,1,9,,,169.5654452999588,170.56618109997362,170.56618109997362,None,3.3372395833333335,1.088192299939692,170.56618109997362,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,0,0,2,2,18,,,170.69878273999785,None,171.68221180001274,None,2.770833333333333,1.2678970999550074,171.68221180001274,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,0,0,3,3,20,,,172.01499505997637,None,172.9988761000568,None,2.302083333333333,1.3140852999640629,172.9988761000568,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,0,0,4,4,27,,,173.3487420200603,None,174.33197419997305,None,3.2526041666666665,1.2800674999598414,174.33197419997305,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,0,0,5,5,16,,,174.68188156005928,None,175.66510350001045,None,3.4544270833333335,1.478647500043735,175.66510350001045,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,0,0,6,6,4,,,176.1825804400258,None,177.16517310007475,None,4.125,1.4989391000708565,177.16517310007475,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,0,0,7,7,33,,,177.71511854005513,None,178.71500149997883,None,4.53515625,1.6615838999859989,178.71500149997883,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,0,0,8,8,34,,,179.39342452001293,180.39852819999214,180.39852819999214,None,5.322916666666666,1.3776701999595389,180.39852819999214,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,0,0,9,9,0,,,180.8149675400462,181.8150467000669,181.8150467000669,None,3.3697916666666665,2.053168799960986,181.8150467000669,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,0,0,10,10,22,,,182.93150545998944,183.93169200001284,183.93169200001284,None,2.26953125,2.469728199997917,183.93169200001284,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,0,0,11,11,21,,,185.4313585200347,186.43139519996475,186.41624400008004,None,4.001302083333333,1.4462559999665245,186.41624400008004,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,0,0,12,12,23,,,186.89802181997803,187.8986072000116,187.8986072000116,None,4.639322916666667,1.691979800001718,187.8986072000116,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,0,0,13,13,5,,,188.63118404005655,189.6315199000528,189.6315199000528,None,2.647135416666667,1.6919400999322534,189.6315199000528,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,0,0,14,14,32,,,190.36438463996166,None,191.3482216000557,None,4.4375,2.414479900035076,191.3482216000557,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,0,0,15,15,11,,,192.8141921399627,193.81449020002037,193.81449020002037,None,2.6796875,2.2269357999321073,193.81449020002037,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,0,0,16,16,26,,,195.0810016400181,None,196.06463460007217,None,4.600260416666667,2.6652067999821156,196.06463460007217,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,0,0,17,17,19,,,197.78084454005585,None,198.74737019999884,None,3.864583333333333,1.3524427000666037,198.74737019999884,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,0,0,18,18,2,,,199.180452060001,None,200.14752850006334,None,3.421875,1.8692909000674263,200.14752850006334,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,0,0,19,19,7,,,201.08043544001413,202.08063019998372,202.08063019998372,None,4.138020833333333,2.725242199958302,202.08063019998372,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,0,0,20,20,30,,,203.83030192004517,204.83017580001615,204.81355960003566,None,3.662760416666667,1.247057400061749,204.81355960003566,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,0,0,21,21,1,,,205.11358574004845,None,206.0969168000156,None,4.424479166666667,1.4352005999535322,206.0969168000156,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,0,0,22,22,8,,,206.56340532002505,None,207.56353659997694,None,5.036458333333334,1.3266769999172539,207.56353659997694,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,0,0,23,23,29,,,207.93001034001355,208.9301567999646,208.9135050000623,None,3.63671875,1.9820249000331387,208.9135050000623,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,0,0,24,24,12,,,209.93005411999766,210.9303941000253,210.9303941000253,None,4.33984375,1.2889479000587016,210.9303941000253,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,0,0,25,25,15,,,211.24646401996725,212.24677259998862,212.23029870004393,None,3.623697916666667,1.3612605000380427,212.23029870004393,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,0,0,26,26,35,,,212.62977872006596,None,213.61339469999075,None,4.385416666666667,1.3992678000358865,213.61339469999075,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,0,0,27,27,14,,,214.046492519998,215.04682420007885,215.04682420007885,None,3.7734375,1.4544170000590384,215.04682420007885,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,0,0,28,28,17,,,215.54667343997863,216.54664650000632,216.54664650000632,None,3.2526041666666665,1.4764870000071824,216.54664650000632,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,0,0,29,29,3,,,217.0799653600436,218.07996630005073,218.07996630005073,None,4.815104166666666,1.3600939000025392,218.07996630005073,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,0,0,30,30,10,,,218.4795211400604,219.47996510006487,219.47996510006487,None,2.9986979166666665,1.5596461000386626,219.47996510006487,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,0,0,31,31,6,,,220.07937363996172,221.07971700001508,221.07971700001508,None,3.584635416666667,1.270441300002858,221.07971700001508,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,0,0,32,32,13,,,221.37974942007568,222.37960470002145,222.37960470002145,None,4.138020833333333,1.2066807999508455,222.37960470002145,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,0,0,33,33,28,,,222.6292892400641,None,223.6132965000579,None,3.4348958333333335,1.1447356001008302,223.6132965000579,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,0,0,34,34,24,,,223.79620071998798,224.79628110001795,224.79628110001795,None,4.274739583333333,1.2033902999246493,224.79628110001795,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,0,0,35,35,31,,,225.02960092001595,226.02968460007105,226.02968460007105,None,4.49609375,1.1371492000762373,226.02968460007105,None,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
400,0.02,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,g,001,2020_Oct_27_1212,piloto1,2020.2.3,59.91371227018931,
,,,,,,,,,,,,,,,,,,,,,,,226.22233290004078,None,229.24231730005704,None,,,,,,,
