Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,1,0,0,0,34,,,116.75934290001169,None,117.74265329999616,None,3.3307291666666665,1.2649917000089772,117.74265329999616,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,1,0,1,1,14,,,118.05960294002435,119.05967819999205,119.05967819999205,None,4.665364583333333,1.2386185000068508,119.05967819999205,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,1,0,2,2,35,,,119.32596432003193,None,120.31004660000326,None,3.1875,1.262358000036329,120.31004660000326,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,1,0,3,3,7,,,120.64240145999939,None,121.64279260003241,None,2.3671875,1.2388632000074722,121.64279260003241,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,1,0,4,4,11,,,121.9592764800298,None,122.94427310000174,None,3.565104166666667,1.2804101000074297,122.94427310000174,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,1,0,5,5,2,,,123.34235232002102,None,124.32578680000734,None,4.53515625,1.170366499980446,124.32578680000734,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,1,0,6,6,0,,,124.62558644000674,None,125.59450850001303,None,3.545572916666667,1.1875498000299558,125.59450850001303,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,1,0,7,7,31,,,125.8592896600254,None,126.84215099998983,None,2.555989583333333,1.2002337000449188,126.84215099998983,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,1,0,8,8,9,,,127.22565649996977,128.2267839999986,128.2267839999986,None,3.3763020833333335,1.15391140000429,128.2267839999986,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,1,0,9,9,23,,,128.4255281400168,None,129.4086466000299,None,3.721354166666667,1.2151043000048958,129.4086466000299,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,1,0,10,10,26,,,129.692095459986,130.69232590001775,130.69232590001775,None,2.9270833333333335,1.2612912000040524,130.69232590001775,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,1,0,11,11,4,,,131.0255212800228,None,132.0087676999974,None,3.5,1.2536505000316538,132.0087676999974,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,1,0,12,12,10,,,132.32671355999773,None,133.3253781000385,None,4.092447916666667,2.3438160000368953,133.3253781000385,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,1,0,13,13,32,,,134.7249371599988,135.7251954000094,135.7251954000094,None,3.59765625,1.3382757999934256,135.7251954000094,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,1,0,14,14,33,,,136.1585396999726,None,137.14224270003615,None,2.8359375,1.2879071999923326,137.14224270003615,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,1,0,15,15,12,,,137.4749200400314,138.47496690001572,138.47496690001572,None,3.4674479166666665,1.2906360999913886,138.47496690001572,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,1,0,16,16,24,,,138.8249258600059,None,139.7916383999982,None,4.046875,1.3545027999789454,139.7916383999982,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,1,0,17,17,28,,,140.24161818001883,None,141.22499860002426,None,4.522135416666667,1.3294257000088692,141.22499860002426,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,1,0,18,18,30,,,141.5912931199884,142.59144920000108,142.59144920000108,None,3.4544270833333335,1.3095181999960914,142.59144920000108,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,1,0,19,19,6,,,142.97458678002002,143.9748952999944,143.9748952999944,None,4.502604166666667,1.9609245999599807,143.9748952999944,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,1,0,20,20,3,,,145.041403420025,146.04397170001175,146.04397170001175,None,4.502604166666667,1.8461347999982536,146.04397170001175,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,2,2,1,0,21,21,19,,,146.94416635998058,None,147.93233640003018,None,3.916666666666667,1.5016752000083216,147.93233640003018,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,1,0,22,22,13,,,148.47782743999267,149.4786317999824,149.4786317999824,None,4.216145833333333,1.4696071000071242,149.4786317999824,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,1,0,23,23,25,,,150.0578193199937,151.0575373999891,151.04141960002016,None,3.4544270833333335,1.3514924999908544,151.04141960002016,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,1,0,24,24,21,,,151.44133674001785,None,152.4242500999826,None,4.268229166666667,1.4986154999933206,152.4242500999826,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,2,2,1,0,25,25,8,,,152.9741785400314,None,153.95766519999597,None,4.65234375,1.4690164999919944,153.95766519999597,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,1,0,26,26,29,,,154.49076356001896,155.4911060000304,155.4911060000304,None,5.31640625,1.710261799977161,155.4911060000304,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,1,0,27,27,22,,,156.2912318999879,157.2908943000366,157.2908943000366,None,3.3893229166666665,1.8608420999953523,157.2908943000366,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,1,0,28,28,16,,,158.27427604000547,None,159.2743596000364,None,4.0078125,1.5927714999997988,159.2743596000364,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,1,0,29,29,15,,,159.9072848399868,160.9076722000027,160.9076722000027,None,4.33984375,1.409089800028596,160.9076722000027,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,1,0,30,30,18,,,161.37445965999504,None,162.35712699999567,None,3.6953125,1.4341785000287928,162.35712699999567,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,1,0,31,31,27,,,162.82378141999942,163.8237339000334,163.8237339000334,None,3.3958333333333335,1.3566239000065252,163.8237339000334,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,1,0,32,32,1,,,164.24042716001858,None,165.22416500002146,None,3.4348958333333335,1.4166155999992043,165.22416500002146,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,1,0,33,33,17,,,165.72375988001002,None,166.70702700002585,None,4.59375,1.2538207999896258,166.70702700002585,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,1,0,34,34,20,,,167.0568930999725,None,168.05702419998124,None,3.96875,1.2105674000340514,168.05702419998124,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,1,0,35,35,5,,,168.3422922800062,None,169.34069819998695,None,2.1783854166666665,1.8066659000469372,169.34069819998695,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1500,0.02,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,2,0,0,0,3,,,170.2736348400125,171.273908400035,171.273908400035,None,3.34375,1.3066557999700308,171.273908400035,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,2,0,1,1,29,,,171.6569337800145,172.65666360000614,172.64039519999642,None,4.372395833333333,1.2538359999889508,172.64039519999642,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,2,0,2,2,17,,,172.97326077999313,173.97313970001414,173.95711409999058,None,3.36328125,1.230880499992054,173.95711409999058,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,2,0,3,3,19,,,174.25685085998848,None,175.2398635999998,None,1.6575520833333335,1.2192236999981105,175.2398635999998,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,2,0,4,4,33,,,175.53981548001755,None,176.53999950003345,None,5.453125,1.2388431000290439,176.53999950003345,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,2,0,5,5,26,,,176.83983795999083,177.84014330001082,177.84014330001082,None,3.4674479166666665,1.3575814999639988,177.84014330001082,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,2,0,6,6,20,,,178.29004029999487,179.29030300001614,179.29030300001614,None,4.372395833333333,1.2432159999734722,179.29030300001614,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,2,0,7,7,24,,,179.57292684002311,180.5730407999945,180.5730407999945,None,2.7578125,1.3552066000411287,180.5730407999945,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,2,0,8,8,4,,,181.00623508002607,182.00609229999827,181.9917448000051,None,3.565104166666667,1.1630223999964073,181.9917448000051,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,2,0,9,9,18,,,182.20606184003407,183.20622100000037,183.20622100000037,None,4.450520833333333,1.3052188999718055,183.20622100000037,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,2,0,10,10,0,,,183.6228983200155,184.62308160000248,184.62308160000248,None,3.51953125,1.2236480999854393,184.62308160000248,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,2,0,11,11,10,,,184.9061498600291,185.9063562999945,185.9063562999945,None,2.614583333333333,1.3083618999808095,185.9063562999945,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,2,0,12,12,34,,,186.27274546000407,None,187.25597980001476,None,3.721354166666667,1.2790585000184365,187.25597980001476,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,2,0,13,13,35,,,187.57268882000352,188.5724433999858,188.5724433999858,None,4.697916666666667,1.2579216999583878,188.5724433999858,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,2,0,14,14,1,,,188.88952996002044,189.88921490003122,189.8723900000332,None,3.51953125,1.3180807000026107,189.8723900000332,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,2,0,15,15,8,,,190.23917963999554,191.23922540002968,191.22238500003004,None,4.365885416666667,1.3190146999550052,191.22238500003004,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,2,0,16,16,6,,,191.6222235799767,None,192.62281630001962,None,3.2200520833333335,1.2877933999989182,192.62281630001962,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,2,0,17,17,31,,,192.97243936001323,None,193.95547029998852,None,2.666666666666667,1.3694074000231922,193.95547029998852,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,2,0,18,18,7,,,194.40591088002546,None,195.38913910003612,None,3.59765625,1.269224000046961,195.38913910003612,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,2,0,19,19,22,,,195.7722613200196,None,196.75570270000026,None,4.30078125,1.3146120999590494,196.75570270000026,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,2,0,20,20,15,,,197.12261334001084,198.12202290003188,198.12202290003188,None,3.623697916666667,1.2080371999763884,198.12202290003188,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,2,0,21,21,14,,,198.37222454001892,None,199.35533089999808,None,2.868489583333333,1.3355101000051945,199.35533089999808,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,2,0,22,22,11,,,199.7886391999782,200.78892870002892,200.78892870002892,None,4.053385416666667,1.1936005000025034,200.78892870002892,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,2,0,23,23,13,,,201.02218484003095,202.02198900002986,202.02198900002986,None,3.571614583333333,2.325821300037205,202.02198900002986,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,2,0,24,24,2,,,203.42181748001602,None,204.40519990003668,None,2.744791666666667,1.2964174000080675,204.40519990003668,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,2,0,25,25,30,,,204.73873302001738,205.73871529998723,205.73871529998723,None,4.235677083333333,1.3565582999726757,205.73871529998723,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,2,0,26,26,16,,,206.18852879997576,207.18906830000924,207.18906830000924,None,3.4544270833333335,1.2126687999698333,207.18906830000924,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,2,0,27,27,28,,,207.50545142001937,208.50481469999067,208.48842479998711,None,2.263020833333333,1.213769800029695,208.48842479998711,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,2,0,28,28,21,,,208.75494334000393,None,209.7383016999811,None,3.7734375,1.301514099992346,209.7383016999811,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,2,0,29,29,12,,,210.08807233998084,211.0882699000067,211.0882699000067,None,3.981770833333333,1.9414021999691613,211.0882699000067,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,2,0,30,30,27,,,212.05468962002777,213.0545998000307,213.0545998000307,None,4.28125,2.8235971000394784,213.0545998000307,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,2,0,31,31,5,,,214.95484307997393,215.95442580000963,215.93818160000956,None,3.36328125,2.8462006999761797,215.93818160000956,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,2,0,32,32,32,,,217.85439975998597,218.8547130000079,218.8547130000079,None,3.662760416666667,1.5776762999594212,218.8547130000079,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,2,0,33,33,23,,,219.48802806002786,None,220.47127989999717,None,3.28515625,1.402437300013844,220.47127989999717,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,2,0,34,34,9,,,221.02120266001438,222.02162170002703,222.02162170002703,None,2.614583333333333,1.172004799998831,222.02162170002703,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,2,0,35,35,25,,,222.32131003999382,None,223.3045517000137,None,3.4348958333333335,1.1488004999700934,223.3045517000137,None,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
1000,0.02,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2020_Nov_03_0923,piloto1,2020.2.3,59.89243317278057,
,,,,,,,,,,,,,,,,,,,,,,,223.49907940003322,None,224.50427299999865,None,225.56211080000503,None,226.60452560003614,None,227.6621006000205,None,,,,,,,
