Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Pandebono.png,0.8988574378129985,None,0,0,0,3,0,0,0,26,11.408116759959377,None,21.57259999998496,None,22.60783929999161,None,None,None,22.60783929999161,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,0,0,3,0,1,1,9,,,24.622559479987828,None,25.605489699999453,None,3.571614583333333,1.8137879999994766,25.605489699999453,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,3,0,2,2,1,,,26.52232279999589,27.52200269998866,27.52200269998866,None,3.571614583333333,1.7919312000012724,27.52200269998866,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,0,0,3,0,3,3,14,,,28.38886505999253,None,29.372056899999734,None,3.571614583333333,1.6323447000031592,29.372056899999734,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,3,0,4,4,15,,,30.055693979997884,None,31.05530209999415,None,3.565104166666667,2.140354600007413,31.05530209999415,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Muffin de banano.png,0.9610615059009696,None,0,0,0,3,0,5,5,25,,,32.28874029999133,33.28854460000002,33.27204349999374,None,3.565104166666667,1.3825165000016568,33.27204349999374,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,3,0,6,6,17,,,33.72185991998703,None,34.70510259999719,None,3.565104166666667,1.51453169999877,34.70510259999719,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,3,0,7,7,20,,,35.288485019994546,36.28868089999014,36.28868089999014,None,3.565104166666667,1.5552999999927124,36.28868089999014,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,3,0,8,8,12,,,36.88813717999146,None,37.854929499997525,None,3.565104166666667,1.3053339999896707,37.854929499997525,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,0,0,3,0,9,9,6,,,38.27181059999566,None,39.25501300000178,None,3.565104166666667,1.6807696999894688,39.25501300000178,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,3,0,10,10,11,,,40.03835519999848,41.038624099994195,41.021516599997994,None,3.565104166666667,1.6326235000015004,41.021516599997994,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,0,0,3,0,11,11,7,,,41.73836685998831,None,42.72153999999864,None,3.565104166666667,1.5283555000060005,42.72153999999864,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,3,0,12,12,3,,,43.35461849998683,None,44.338081599998986,None,3.565104166666667,1.5501808999979403,44.338081599998986,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,3,0,13,13,22,,,45.021476979990254,46.02135169999383,46.02135169999383,None,3.565104166666667,1.4256510000122944,46.02135169999383,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,0,0,3,0,14,14,35,,,46.471192639996296,47.47134969999024,47.47134969999024,None,3.565104166666667,1.3243606000032742,47.47134969999024,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,3,0,15,15,34,,,47.85470611999626,48.85449779999908,48.85449779999908,None,3.565104166666667,1.4942406000045594,48.85449779999908,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Chontaduro.png,0.8693553300418813,None,0,0,0,3,0,16,16,23,,,49.40451011999102,None,50.387881499991636,None,3.565104166666667,1.5358748999860836,50.387881499991636,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,0,0,3,0,17,17,18,,,50.98807181998854,51.98806109999714,51.970982999991975,None,3.55859375,1.6178584000008414,51.970982999991975,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,3,0,18,18,5,,,52.67092555999407,53.67091449999134,53.67091449999134,None,3.571614583333333,1.7617051000124775,53.67091449999134,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/pistachos.jpg,0.7450869742741464,None,0,0,0,3,0,19,19,30,,,54.454265939994364,55.454116499997326,55.454116499997326,None,3.571614583333333,1.3739454000024125,55.454116499997326,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,3,0,20,20,19,,,55.87069677999243,56.8708573999902,56.8708573999902,None,3.571614583333333,1.6392463999945903,56.8708573999902,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,3,0,21,21,10,,,57.570820119991545,58.57084149999719,58.57084149999719,None,3.571614583333333,1.5735415999952238,58.57084149999719,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,3,0,22,22,8,,,59.18727197999833,60.18729109999549,60.17074079999293,None,3.571614583333333,1.6987011000019265,60.17074079999293,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Rollo de queso.png,0.9201641182756888,None,0,0,0,3,0,23,23,33,,,60.970966799985035,None,61.953994899988174,None,3.571614583333333,1.3641532999899937,61.953994899988174,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,3,0,24,24,28,,,62.42069419998734,63.420625699989614,63.420625699989614,None,3.571614583333333,1.2429571999964537,63.420625699989614,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,3,0,25,25,2,,,63.78740107999765,64.78711419999308,64.78711419999308,None,3.571614583333333,1.5789713999984087,64.78711419999308,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,0,0,3,0,26,26,32,,,65.40343047999778,None,66.40371129999403,None,3.571614583333333,1.6915708000015002,66.40371129999403,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,3,0,27,27,21,,,67.13707857999253,None,68.12045509999734,None,3.571614583333333,1.7504011999990325,68.12045509999734,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,3,0,28,28,13,,,68.9203469799948,69.92014079999353,69.92014079999353,None,3.571614583333333,1.5726167999964673,69.92014079999353,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,0,0,3,0,29,29,16,,,70.60342743999209,71.6035908999911,71.6035908999911,None,3.571614583333333,1.5944688000017777,71.6035908999911,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,3,0,30,30,4,,,72.27010695999489,73.26976450000075,73.26976450000075,None,3.571614583333333,1.6241420000005746,73.26976450000075,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,3,0,31,31,27,,,73.93663517999522,None,74.90300049999496,None,3.571614583333333,2.220914499994251,74.90300049999496,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,3,0,32,32,31,,,76.20325121999777,None,77.18788829998812,None,3.571614583333333,1.181921199997305,77.18788829998812,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,3,0,33,33,29,,,77.4367101199925,78.43656089999422,78.43656089999422,None,3.571614583333333,1.0747077999985777,78.43656089999422,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,3,0,34,34,24,,,78.57013261999528,None,79.55435659999785,None,3.571614583333333,1.5191524999972899,79.55435659999785,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,0,0,3,0,35,35,0,,,80.17003589999513,81.1695827999938,81.1695827999938,None,3.571614583333333,1.9097828000085428,81.1695827999938,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
1000,0.0,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,0,0,0,0,8,,,82.15313025999932,None,83.13668539999344,None,3.571614583333333,1.468277299994952,83.13668539999344,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,0,0,1,1,10,,,83.68607615999063,None,84.66967059999297,None,3.571614583333333,1.4203571999969427,84.66967059999297,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,0,0,2,2,19,,,85.15282771998609,86.15269499999704,86.13596899999538,None,3.571614583333333,1.7365042000019457,86.13596899999538,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,0,0,3,3,15,,,86.91943047998649,87.91972109999915,87.91972109999915,None,3.571614583333333,1.8908417000056943,87.91972109999915,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,0,0,4,4,34,,,88.86932441999961,None,89.85457309999038,None,3.571614583333333,1.2634784000110812,89.85457309999038,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,0,0,5,5,23,,,90.16928957999045,91.1694179999904,91.1694179999904,None,3.571614583333333,1.4722043999936432,91.1694179999904,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,0,0,6,6,0,,,91.735886999988,None,92.71898379999038,None,3.571614583333333,1.6677364000061061,92.71898379999038,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,0,0,7,7,1,,,93.45244901998667,94.4521270999976,94.4521270999976,None,3.571614583333333,1.396299200001522,94.4521270999976,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,0,0,8,8,12,,,94.88567067999685,95.88566899999569,95.88566899999569,None,3.55859375,1.5400413000024855,95.88566899999569,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,0,0,9,9,28,,,96.50236305999861,None,97.48549339998863,None,3.55859375,1.5527301000111038,97.48549339998863,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,0,0,10,10,6,,,98.11887965999777,99.11919979999948,99.10315589999664,None,3.55859375,1.530765599993174,99.10315589999664,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,0,0,11,11,9,,,99.78570471999701,None,100.78526029999193,None,3.55859375,1.4591991000052076,100.78526029999193,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,0,0,12,12,30,,,101.26853823999991,102.26886209999793,102.26886209999793,None,3.55859375,1.4743940999906044,102.26886209999793,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,0,0,13,13,22,,,102.8687257799873,None,103.85181999999622,None,3.565104166666667,1.6538310000032652,103.85181999999622,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,0,0,14,14,16,,,104.61892223999021,None,105.60409779999463,None,3.565104166666667,1.500119000003906,105.60409779999463,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,0,0,15,15,31,,,106.1686536199879,107.1685249000002,107.15304479999759,None,3.565104166666667,1.4471024999947986,107.15304479999759,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,0,0,16,16,2,,,107.68532655998716,108.68511019999278,108.66830439999467,None,3.565104166666667,1.3964153999986593,108.66830439999467,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,0,0,17,17,13,,,109.11844127998921,110.11860239999078,110.11860239999078,None,3.565104166666667,1.3719761999964248,110.11860239999078,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,0,0,18,18,29,,,110.5516345199896,None,111.55159229999117,None,3.565104166666667,1.4410624000011012,111.55159229999117,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,0,0,19,19,3,,,112.08519659999001,None,113.06824290000077,None,3.565104166666667,1.3999623999989126,113.06824290000077,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,0,0,20,20,26,,,113.55130205999886,None,114.53468499999144,None,3.565104166666667,1.3375267000083113,114.53468499999144,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,0,0,21,21,35,,,114.90144073998673,115.90135919999739,115.90135919999739,None,3.565104166666667,1.174808399999165,115.90135919999739,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,0,0,22,22,33,,,116.15130345998624,None,117.13559729998815,None,3.55859375,1.2010748000029707,117.13559729998815,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,0,0,23,23,25,,,117.45147863998719,None,118.41852709998784,None,3.55859375,1.1374904999975115,118.41852709998784,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,0,0,24,24,14,,,118.61801057999838,119.61780310000177,119.61780310000177,None,3.55859375,1.2577461000037147,119.61780310000177,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,0,0,25,25,5,,,119.98458903999418,120.98428499999864,120.96790540000075,None,3.55859375,1.3155312999879243,120.96790540000075,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,0,0,26,26,17,,,121.38442229999055,122.38440539999283,122.36780019999424,None,3.55859375,1.7974548999918625,122.36780019999424,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,0,0,27,27,7,,,123.25106435999042,None,124.23430260000168,None,3.55859375,2.6015365999919595,124.23430260000168,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,0,0,28,28,27,,,125.86749293999165,126.86774419998983,126.86774419998983,None,3.55859375,1.8235697000054643,126.86774419998983,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,0,0,29,29,20,,,127.7675830599852,None,128.7672373999958,None,3.55859375,1.159193100000266,128.7672373999958,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,0,0,30,30,11,,,129.00053055998578,None,129.98497939998924,None,3.55859375,1.3520489999937126,129.98497939998924,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,0,0,31,31,32,,,130.4339825999923,131.43395559999044,131.4175050999911,None,3.55859375,1.5030980000010459,131.4175050999911,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,0,0,32,32,21,,,131.9672083799931,132.96726520000084,132.95063519998803,None,3.55859375,1.4504321999993408,132.95063519998803,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,0,0,33,33,24,,,133.46741091998703,None,134.45078139999532,None,3.55859375,1.354396499998984,134.45078139999532,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,0,0,34,34,18,,,134.8670931199915,None,135.8507721999922,None,3.55859375,1.2698643000039738,135.8507721999922,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,0,0,35,35,4,,,136.20025905999645,137.20021840000118,137.20021840000118,None,3.55859375,1.205617200001143,137.20021840000118,None,,,,,,,je,001,2020_Dec_15_1402,piloto1,2020.2.5,59.745864985432654,
